id,provinsi,kabupaten,kecamatan,kelurahan,tps,timestamp,pemilih-1,pemilih-2,total-pemilih,total-pengguna,suara-total,suara-sah,suara-tidak-sah,c1-1,c1-2
1408641124117900008230,ACEH,SIMEULUE,SALANG,ALONG JAYA,TPS 1,2019-10-25 11:00:05,52,101,187,153,153,153,0,https://pemilu2019.kpu.go.id/img/c/900/008/900008230/4117-1-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/008/900008230/4117-1-C-XXX-X6.jpg
1408641124117900008231,ACEH,SIMEULUE,SALANG,ALONG JAYA,TPS 2,2019-10-25 11:00:05,53,99,181,152,152,152,0,https://pemilu2019.kpu.go.id/img/c/900/008/900008231/4117-2-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/008/900008231/4117-2-C-XXX-X6.jpg
1408641124128900008247,ACEH,SIMEULUE,SALANG,BUNGA,TPS 1,2019-10-25 11:00:05,46,117,188,163,163,163,0,https://pemilu2019.kpu.go.id/img/c/900/008/900008247/1-4128-1-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/008/900008247/1-4128-1-C1-PPWP-X2.jpg
1408641124128900008248,ACEH,SIMEULUE,SALANG,BUNGA,TPS 2,2019-10-25 11:00:05,60,153,243,213,213,213,0,https://pemilu2019.kpu.go.id/img/c/900/008/900008248/2-4128-2-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/008/900008248/2-4128-2-C1-PPWP-X2.jpg
1408641124126900008245,ACEH,SIMEULUE,SALANG,GANANG PUSAKO,TPS 1,2019-10-25 11:00:05,31,92,142,123,123,123,0,https://pemilu2019.kpu.go.id/img/c/900/008/900008245/1-4126-1-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/008/900008245/1-4126-1-C1-PPWP-X2.jpg
1408641124122900008239,ACEH,SIMEULUE,SALANG,JAYA BARU,TPS 1,2019-10-25 11:00:05,117,41,188,160,160,158,2,https://pemilu2019.kpu.go.id/img/c/900/008/900008239/1-4122-1-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/008/900008239/1-4122-1-C1-PPWP-X2.jpg
1408641124122900008240,ACEH,SIMEULUE,SALANG,JAYA BARU,TPS 2,,,,,,,,,,
1408641124120900008235,ACEH,SIMEULUE,SALANG,KARYA BAKTI,TPS 1,2019-10-25 11:00:05,59,92,170,151,151,151,0,https://pemilu2019.kpu.go.id/img/c/900/008/900008235/1-4120-1-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/008/900008235/1-4120-1-C1-PPWP-X2.jpg
1408641124120900008236,ACEH,SIMEULUE,SALANG,KARYA BAKTI,TPS 2,2019-10-25 11:00:05,47,66,142,113,113,113,0,https://pemilu2019.kpu.go.id/img/c/900/008/900008236/4120-2-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/008/900008236/4120-2-C-XXX-X6.jpg
1408641124127900008246,ACEH,SIMEULUE,SALANG,KENANGAN JAYA,TPS 1,2019-10-25 11:00:05,41,71,120,113,113,112,1,https://pemilu2019.kpu.go.id/img/c/900/008/900008246/4127-1-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/008/900008246/4127-1-C-XXX-X6.jpg
