id,provinsi,kabupaten,kecamatan,kelurahan,tps,timestamp,pemilih-1,pemilih-2,total-pemilih,total-pengguna,suara-total,suara-sah,suara-tidak-sah,c1-1,c1-2
1182424052410900004882,ACEH,ACEH BESAR,KRUENG BARONA JAYA,GLA DEYAH,TPS 1,2019-10-23 23:00:03,12,169,221,186,186,181,5,https://pemilu2019.kpu.go.id/img/c/900/004/900004882/1-2410-1-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/004/900004882/1-2410-1-C-XXX-X6.jpg
1182424052410900004883,ACEH,ACEH BESAR,KRUENG BARONA JAYA,GLA DEYAH,TPS 2,2019-10-23 23:00:03,15,154,192,171,171,169,2,https://pemilu2019.kpu.go.id/img/c/900/004/900004883/1-2410-2-C-XXX-X35.jpg,https://pemilu2019.kpu.go.id/img/c/900/004/900004883/1-2410-2-C-XXX-X36.jpg
1182424052417900004904,ACEH,ACEH BESAR,KRUENG BARONA JAYA,GLA MEUNASAH BARO,TPS 1,2019-10-23 23:00:03,15,151,221,169,169,166,3,https://pemilu2019.kpu.go.id/img/c/900/004/900004904/1-2417-1-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/004/900004904/1-2417-1-C-XXX-X6.jpg
1182424052417900004905,ACEH,ACEH BESAR,KRUENG BARONA JAYA,GLA MEUNASAH BARO,TPS 2,2019-10-23 23:00:03,22,177,275,201,201,199,2,https://pemilu2019.kpu.go.id/img/c/900/004/900004905/1-2417-2-C-XXX-X35.jpg,https://pemilu2019.kpu.go.id/img/c/900/004/900004905/1-2417-2-C-XXX-X36.jpg
1182424052417900004906,ACEH,ACEH BESAR,KRUENG BARONA JAYA,GLA MEUNASAH BARO,TPS 3,2019-10-23 23:00:03,9,165,223,178,185,175,3,https://pemilu2019.kpu.go.id/img/c/900/004/900004906/1-2417-3-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/004/900004906/1-2417-3-C1-PPWP-X2.jpg
1182424052412900004887,ACEH,ACEH BESAR,KRUENG BARONA JAYA,LAM GAPANG,TPS 1,2019-10-23 23:00:03,8,183,299,199,199,191,8,https://pemilu2019.kpu.go.id/img/c/900/004/900004887/1-2412-1-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/004/900004887/1-2412-1-C-XXX-X6.jpg
1182424052412900004888,ACEH,ACEH BESAR,KRUENG BARONA JAYA,LAM GAPANG,TPS 2,2019-10-23 23:00:03,10,162,281,183,0,11,172,https://pemilu2019.kpu.go.id/img/c/900/004/900004888/1-2412-2-C-XXX-X35.jpg,https://pemilu2019.kpu.go.id/img/c/900/004/900004888/1-2412-2-C-XXX-X36.jpg
1182424052412900004889,ACEH,ACEH BESAR,KRUENG BARONA JAYA,LAM GAPANG,TPS 3,2019-10-23 23:00:03,18,169,302,198,198,187,11,https://pemilu2019.kpu.go.id/img/c/900/004/900004889/1-2412-3-C-XXX-X65.jpg,https://pemilu2019.kpu.go.id/img/c/900/004/900004889/1-2412-3-C-XXX-X66.jpg
1182424052412900004890,ACEH,ACEH BESAR,KRUENG BARONA JAYA,LAM GAPANG,TPS 4,2019-10-23 23:00:03,17,167,287,187,187,184,3,https://pemilu2019.kpu.go.id/img/c/900/004/900004890/1-2412-4-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/004/900004890/1-2412-4-C-XXX-X6.jpg
1182424052412900004891,ACEH,ACEH BESAR,KRUENG BARONA JAYA,LAM GAPANG,TPS 5,2019-10-23 23:00:03,8,192,285,210,210,200,10,https://pemilu2019.kpu.go.id/img/c/900/004/900004891/1-2412-5-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/004/900004891/1-2412-5-C-XXX-X6.jpg
