id,provinsi,kabupaten,kecamatan,kelurahan,tps,timestamp,pemilih-1,pemilih-2,total-pemilih,total-pengguna,suara-total,suara-sah,suara-tidak-sah,c1-1,c1-2
1320540694075900008139,ACEH,ACEH UTARA,BANDA BARO,ALUE KEUREUNYAI,TPS 1,2019-10-24 05:00:04,9,167,259,180,180,176,4,https://pemilu2019.kpu.go.id/img/c/900/008/900008139/4075-1-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/008/900008139/4075-1-C-XXX-X6.jpg
1320540694075900008140,ACEH,ACEH UTARA,BANDA BARO,ALUE KEUREUNYAI,TPS 2,2019-10-24 05:00:04,10,153,269,166,166,163,3,https://pemilu2019.kpu.go.id/img/c/900/008/900008140/4075-2-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/008/900008140/4075-2-C-XXX-X6.jpg
1320540694077900008144,ACEH,ACEH UTARA,BANDA BARO,BLANG PALA,TPS 1,2019-10-24 05:00:04,5,133,222,157,157,138,19,https://pemilu2019.kpu.go.id/img/c/900/008/900008144/4077-1-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/008/900008144/4077-1-C-XXX-X6.jpg
1320540694077900008145,ACEH,ACEH UTARA,BANDA BARO,BLANG PALA,TPS 2,2019-10-24 05:00:04,7,138,214,152,152,145,7,https://pemilu2019.kpu.go.id/img/c/900/008/900008145/6-4077-2-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/008/900008145/6-4077-2-C-XXX-X6.jpg
1320540694077900008146,ACEH,ACEH UTARA,BANDA BARO,BLANG PALA,TPS 3,2019-10-24 05:00:04,1,156,239,167,166,157,9,https://pemilu2019.kpu.go.id/img/c/900/008/900008146/8-4077-3-C-XXX-X35.jpg,https://pemilu2019.kpu.go.id/img/c/900/008/900008146/8-4077-3-C-XXX-X36.jpg
1320540694071900008127,ACEH,ACEH UTARA,BANDA BARO,COT JABET,TPS 1,2019-10-24 05:00:04,6,245,270,251,251,251,0,https://pemilu2019.kpu.go.id/img/c/900/008/900008127/4071-1-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/008/900008127/4071-1-C-XXX-X6.jpg
1320540694074900008133,ACEH,ACEH UTARA,BANDA BARO,JAMUAN,TPS 1,2019-10-24 05:00:04,7,178,276,189,189,185,4,https://pemilu2019.kpu.go.id/img/c/900/008/900008133/5-4074-1-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/008/900008133/5-4074-1-C-XXX-X6.jpg
1320540694074900008134,ACEH,ACEH UTARA,BANDA BARO,JAMUAN,TPS 2,2019-10-24 05:00:04,1,146,286,151,151,147,4,https://pemilu2019.kpu.go.id/img/c/900/008/900008134/6-4074-2-C-XXX-X35.jpg,https://pemilu2019.kpu.go.id/img/c/900/008/900008134/6-4074-2-C-XXX-X36.jpg
1320540694074900008135,ACEH,ACEH UTARA,BANDA BARO,JAMUAN,TPS 3,2019-10-24 05:00:04,1,162,299,180,167,163,4,https://pemilu2019.kpu.go.id/img/c/900/008/900008135/5-4074-3-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/008/900008135/5-4074-3-C-XXX-X6.jpg
1320540694074900008136,ACEH,ACEH UTARA,BANDA BARO,JAMUAN,TPS 4,2019-10-24 05:00:04,7,146,285,159,159,153,6,https://pemilu2019.kpu.go.id/img/c/900/008/900008136/5-4074-4-C-XXX-X35.jpg,https://pemilu2019.kpu.go.id/img/c/900/008/900008136/5-4074-4-C-XXX-X36.jpg
