id,provinsi,kabupaten,kecamatan,kelurahan,tps,timestamp,pemilih-1,pemilih-2,total-pemilih,total-pengguna,suara-total,suara-sah,suara-tidak-sah,c1-1,c1-2
67288688890689443900793900,SUMATERA UTARA,DELI SERDANG,GALANG,BANDAR KUALA,TPS 1,2019-10-25 11:00:05,78,80,199,159,159,158,1,https://pemilu2019.kpu.go.id/img/c/900/793/900793900/2-89443-1-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/793/900793900/2-89443-1-C1-PPWP-X2.jpg
67288688890689443900793901,SUMATERA UTARA,DELI SERDANG,GALANG,BANDAR KUALA,TPS 2,2019-10-25 11:00:05,103,158,301,265,265,261,4,https://pemilu2019.kpu.go.id/img/c/900/793/900793901/89443-2-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/793/900793901/89443-2-C1-PPWP-X2.jpg
67288688890689443900793902,SUMATERA UTARA,DELI SERDANG,GALANG,BANDAR KUALA,TPS 3,2019-10-25 11:00:05,90,75,198,165,165,165,0,https://pemilu2019.kpu.go.id/img/c/900/793/900793902/2-89443-3-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/793/900793902/2-89443-3-C1-PPWP-X2.jpg
6728868889068909900027067,SUMATERA UTARA,DELI SERDANG,GALANG,BARU TITI BESI,TPS 1,2019-10-25 11:00:05,62,154,268,218,218,216,2,https://pemilu2019.kpu.go.id/img/c/900/027/900027067/1-8909-1-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/027/900027067/1-8909-1-C1-PPWP-X2.jpg
6728868889068909900027068,SUMATERA UTARA,DELI SERDANG,GALANG,BARU TITI BESI,TPS 2,2019-10-25 11:00:05,100,98,253,203,203,198,5,https://pemilu2019.kpu.go.id/img/c/900/027/900027068/1-8909-2-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/027/900027068/1-8909-2-C1-PPWP-X2.jpg
6728868889068935900027242,SUMATERA UTARA,DELI SERDANG,GALANG,BATU LOKONG,TPS 1,2019-10-25 11:00:05,77,163,298,242,242,240,2,https://pemilu2019.kpu.go.id/img/c/900/027/900027242/8935-1-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/027/900027242/8935-1-C1-PPWP-X2.jpg
6728868889068935900027243,SUMATERA UTARA,DELI SERDANG,GALANG,BATU LOKONG,TPS 2,2019-10-25 11:00:05,49,168,275,221,221,217,4,https://pemilu2019.kpu.go.id/img/c/900/027/900027243/2-8935-2-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/027/900027243/2-8935-2-C1-PPWP-X2.jpg
6728868889068935900027244,SUMATERA UTARA,DELI SERDANG,GALANG,BATU LOKONG,TPS 3,2019-10-25 11:00:05,48,133,217,183,183,181,2,https://pemilu2019.kpu.go.id/img/c/900/027/900027244/8935-3-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/027/900027244/8935-3-C1-PPWP-X2.jpg
6728868889068935900027245,SUMATERA UTARA,DELI SERDANG,GALANG,BATU LOKONG,TPS 4,2019-10-25 11:00:05,38,69,180,108,108,107,1,https://pemilu2019.kpu.go.id/img/c/900/027/900027245/1-8935-4-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/027/900027245/1-8935-4-C1-PPWP-X2.jpg
6728868889068912900027076,SUMATERA UTARA,DELI SERDANG,GALANG,GALANG BARAT,TPS 1,2019-10-25 11:00:05,74,121,287,198,198,195,3,https://pemilu2019.kpu.go.id/img/c/900/027/900027076/8912-1-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/027/900027076/8912-1-C1-PPWP-X2.jpg
