id,provinsi,kabupaten,kecamatan,kelurahan,tps,timestamp,pemilih-1,pemilih-2,total-pemilih,total-pengguna,suara-total,suara-sah,suara-tidak-sah,c1-1,c1-2
1245231913204900006312,ACEH,PIDIE,TITEUE,ALUE,TPS 1,2019-10-25 11:00:05,24,157,246,192,192,181,11,https://pemilu2019.kpu.go.id/img/c/900/006/900006312/3204-1-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/006/900006312/3204-1-C-XXX-X6.jpg
1245231913203900006310,ACEH,PIDIE,TITEUE,ASAN TONGPUDENG,TPS 1,2019-10-25 11:00:05,21,147,226,184,184,168,16,https://pemilu2019.kpu.go.id/img/c/900/006/900006310/3203-1-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/006/900006310/3203-1-C-XXX-X6.jpg
1245231913203900006311,ACEH,PIDIE,TITEUE,ASAN TONGPUDENG,TPS 2,2019-10-25 11:00:05,9,148,228,173,173,157,16,https://pemilu2019.kpu.go.id/img/c/900/006/900006311/3203-2-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/006/900006311/3203-2-C-XXX-X6.jpg
1245231913202900006309,ACEH,PIDIE,TITEUE,BLANG THOE,TPS 1,2019-10-25 11:00:05,11,68,103,87,87,79,8,https://pemilu2019.kpu.go.id/img/c/900/006/900006309/3202-1-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/006/900006309/3202-1-C-XXX-X6.jpg
1245231913197900006299,ACEH,PIDIE,TITEUE,CUT,TPS 1,2019-10-25 11:00:05,6,155,190,166,166,161,5,https://pemilu2019.kpu.go.id/img/c/900/006/900006299/3197-1-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/006/900006299/3197-1-C-XXX-X6.jpg
1245231913197900006300,ACEH,PIDIE,TITEUE,CUT,TPS 2,2019-10-25 11:00:05,0,133,185,142,142,133,9,https://pemilu2019.kpu.go.id/img/c/900/006/900006300/3197-2-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/006/900006300/3197-2-C-XXX-X6.jpg
1245231913198900006301,ACEH,PIDIE,TITEUE,DAYAH MEUNARA,TPS 1,2019-10-25 11:00:05,19,164,240,189,189,183,6,https://pemilu2019.kpu.go.id/img/c/900/006/900006301/3198-1-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/006/900006301/3198-1-C-XXX-X6.jpg
1245231913198900006302,ACEH,PIDIE,TITEUE,DAYAH MEUNARA,TPS 2,2019-10-25 11:00:05,21,184,257,209,209,205,4,https://pemilu2019.kpu.go.id/img/c/900/006/900006302/3198-2-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/006/900006302/3198-2-C-XXX-X6.jpg
1245231913192900006289,ACEH,PIDIE,TITEUE,LINGKOK,TPS 1,2019-10-25 11:00:05,19,122,190,143,143,141,2,https://pemilu2019.kpu.go.id/img/c/900/006/900006289/3192-1-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/006/900006289/3192-1-C-XXX-X6.jpg
1245231913192900006290,ACEH,PIDIE,TITEUE,LINGKOK,TPS 2,2019-10-25 11:00:05,6,128,188,136,136,134,2,https://pemilu2019.kpu.go.id/img/c/900/006/900006290/3192-2-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/006/900006290/3192-2-C-XXX-X6.jpg
1245231913201900006307,ACEH,PIDIE,TITEUE,MESJID TONGPUDENG,TPS 1,2019-10-25 11:00:05,32,156,270,204,204,188,16,https://pemilu2019.kpu.go.id/img/c/900/006/900006307/3201-1-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/006/900006307/3201-1-C-XXX-X6.jpg
1245231913201900006308,ACEH,PIDIE,TITEUE,MESJID TONGPUDENG,TPS 2,2019-10-25 11:00:05,30,148,255,198,198,178,20,https://pemilu2019.kpu.go.id/img/c/900/006/900006308/3201-2-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/006/900006308/3201-2-C-XXX-X6.jpg
1245231913199900006303,ACEH,PIDIE,TITEUE,PALOH NALEUNG,TPS 1,2019-10-25 11:00:05,11,115,166,129,129,126,3,https://pemilu2019.kpu.go.id/img/c/900/006/900006303/3199-1-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/006/900006303/3199-1-C-XXX-X6.jpg
1245231913199900006304,ACEH,PIDIE,TITEUE,PALOH NALEUNG,TPS 2,2019-10-25 11:00:05,8,122,173,133,133,130,3,https://pemilu2019.kpu.go.id/img/c/900/006/900006304/3199-2-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/006/900006304/3199-2-C-XXX-X6.jpg
1245231913193900006291,ACEH,PIDIE,TITEUE,PANTE KULU,TPS 1,2019-10-25 11:00:05,15,184,258,203,203,199,4,https://pemilu2019.kpu.go.id/img/c/900/006/900006291/2-3193-1-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/006/900006291/2-3193-1-C-XXX-X6.jpg
1245231913193900006292,ACEH,PIDIE,TITEUE,PANTE KULU,TPS 2,2019-10-25 11:00:05,6,166,252,182,182,172,10,https://pemilu2019.kpu.go.id/img/c/900/006/900006292/3193-2-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/006/900006292/3193-2-C-XXX-X6.jpg
1245231913195900006295,ACEH,PIDIE,TITEUE,PANTE SIREN,TPS 1,2019-10-25 11:00:05,6,119,163,131,131,125,6,https://pemilu2019.kpu.go.id/img/c/900/006/900006295/1-3195-1-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/006/900006295/1-3195-1-C-XXX-X6.jpg
1245231913195900006296,ACEH,PIDIE,TITEUE,PANTE SIREN,TPS 2,2019-10-25 11:00:05,5,122,158,132,132,127,5,https://pemilu2019.kpu.go.id/img/c/900/006/900006296/1-3195-2-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/006/900006296/1-3195-2-C-XXX-X6.jpg
1245231913200900006305,ACEH,PIDIE,TITEUE,PULO LHOIH,TPS 1,2019-10-25 11:00:05,15,104,171,124,124,119,5,https://pemilu2019.kpu.go.id/img/c/900/006/900006305/1-3200-1-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/006/900006305/1-3200-1-C-XXX-X6.jpg
1245231913200900006306,ACEH,PIDIE,TITEUE,PULO LHOIH,TPS 2,2019-10-25 11:00:05,9,109,150,121,121,118,3,https://pemilu2019.kpu.go.id/img/c/900/006/900006306/1-3200-2-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/006/900006306/1-3200-2-C-XXX-X6.jpg
1245231913196900006297,ACEH,PIDIE,TITEUE,PULO RAYA,TPS 1,2019-10-25 11:00:05,6,95,165,111,111,101,10,https://pemilu2019.kpu.go.id/img/c/900/006/900006297/1-3196-1-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/006/900006297/1-3196-1-C-XXX-X6.jpg
