id,provinsi,kabupaten,kecamatan,kelurahan,tps,timestamp,pemilih-1,pemilih-2,total-pemilih,total-pengguna,suara-total,suara-sah,suara-tidak-sah,c1-1,c1-2
124752900000122,ACEH,ACEH SELATAN,LABUHAN HAJI,APHA,TPS 1,2019-10-24 05:00:04,16,206,273,223,223,222,1,https://pemilu2019.kpu.go.id/img/c/900/000/900000122/1-52-1-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/000/900000122/1-52-1-C-XXX-X6.jpg
124752900000123,ACEH,ACEH SELATAN,LABUHAN HAJI,APHA,TPS 2,2019-10-24 05:00:04,12,219,277,236,236,231,5,https://pemilu2019.kpu.go.id/img/c/900/000/900000123/1-52-2-C-XXX-X35.jpg,https://pemilu2019.kpu.go.id/img/c/900/000/900000123/1-52-2-C-XXX-X36.jpg
124748900000110,ACEH,ACEH SELATAN,LABUHAN HAJI,BAKAU HULU,TPS 1,2019-10-24 05:00:04,11,209,280,226,226,220,6,https://pemilu2019.kpu.go.id/img/c/900/000/900000110/1-48-1-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/000/900000110/1-48-1-C-XXX-X6.jpg
124748900000111,ACEH,ACEH SELATAN,LABUHAN HAJI,BAKAU HULU,TPS 2,2019-10-24 05:00:04,4,197,261,210,210,201,9,https://pemilu2019.kpu.go.id/img/c/900/000/900000111/1-48-2-C-XXX-X35.jpg,https://pemilu2019.kpu.go.id/img/c/900/000/900000111/1-48-2-C-XXX-X36.jpg
124748900000112,ACEH,ACEH SELATAN,LABUHAN HAJI,BAKAU HULU,TPS 3,2019-10-24 05:00:04,8,217,267,229,229,225,4,https://pemilu2019.kpu.go.id/img/c/900/000/900000112/1-48-3-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/000/900000112/1-48-3-C-XXX-X6.jpg
124757900000132,ACEH,ACEH SELATAN,LABUHAN HAJI,CACANG,TPS 1,2019-10-24 05:00:04,21,168,217,189,189,189,0,https://pemilu2019.kpu.go.id/img/c/900/000/900000132/1-57-1-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/000/900000132/1-57-1-C-XXX-X6.jpg
124757900000133,ACEH,ACEH SELATAN,LABUHAN HAJI,CACANG,TPS 2,2019-10-24 05:00:04,23,151,209,179,179,174,5,https://pemilu2019.kpu.go.id/img/c/900/000/900000133/1-57-2-C-XXX-X35.jpg,https://pemilu2019.kpu.go.id/img/c/900/000/900000133/1-57-2-C-XXX-X36.jpg
124755900000129,ACEH,ACEH SELATAN,LABUHAN HAJI,DALAM,TPS 1,2019-10-24 05:00:04,19,136,188,156,156,155,1,https://pemilu2019.kpu.go.id/img/c/900/000/900000129/1-55-1-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/000/900000129/1-55-1-C-XXX-X6.jpg
124760900000139,ACEH,ACEH SELATAN,LABUHAN HAJI,HULU PISANG,TPS 1,2019-10-24 05:00:04,15,210,281,231,231,225,6,https://pemilu2019.kpu.go.id/img/c/900/000/900000139/1-60-1-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/000/900000139/1-60-1-C-XXX-X6.jpg
124760900000140,ACEH,ACEH SELATAN,LABUHAN HAJI,HULU PISANG,TPS 2,2019-10-24 05:00:04,17,195,270,227,227,212,15,https://pemilu2019.kpu.go.id/img/c/900/000/900000140/1-60-2-C-XXX-X35.jpg,https://pemilu2019.kpu.go.id/img/c/900/000/900000140/1-60-2-C-XXX-X36.jpg
124760900000141,ACEH,ACEH SELATAN,LABUHAN HAJI,HULU PISANG,TPS 3,2019-10-24 05:00:04,17,191,257,214,214,208,6,https://pemilu2019.kpu.go.id/img/c/900/000/900000141/1-60-3-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/000/900000141/1-60-3-C-XXX-X6.jpg
124756900000130,ACEH,ACEH SELATAN,LABUHAN HAJI,KOTA PALAK,TPS 1,2019-10-24 05:00:04,12,127,190,143,143,139,4,https://pemilu2019.kpu.go.id/img/c/900/000/900000130/1-56-1-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/000/900000130/1-56-1-C-XXX-X6.jpg
124756900000131,ACEH,ACEH SELATAN,LABUHAN HAJI,KOTA PALAK,TPS 2,2019-10-24 05:00:04,28,114,164,142,142,142,0,https://pemilu2019.kpu.go.id/img/c/900/000/900000131/1-56-2-C-XXX-X35.jpg,https://pemilu2019.kpu.go.id/img/c/900/000/900000131/1-56-2-C-XXX-X36.jpg
124762900000145,ACEH,ACEH SELATAN,LABUHAN HAJI,LEMBAH BARU,TPS 1,2019-10-24 05:00:04,5,164,199,171,171,169,2,https://pemilu2019.kpu.go.id/img/c/900/000/900000145/1-62-1-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/000/900000145/1-62-1-C-XXX-X6.jpg
124762900000146,ACEH,ACEH SELATAN,LABUHAN HAJI,LEMBAH BARU,TPS 2,2019-10-24 05:00:04,11,160,202,173,173,171,2,https://pemilu2019.kpu.go.id/img/c/900/000/900000146/1-62-2-C-XXX-X35.jpg,https://pemilu2019.kpu.go.id/img/c/900/000/900000146/1-62-2-C-XXX-X36.jpg
124750900000116,ACEH,ACEH SELATAN,LABUHAN HAJI,MANGGIS HARAPAN,TPS 1,2019-10-24 05:00:04,31,194,261,225,225,224,1,https://pemilu2019.kpu.go.id/img/c/900/000/900000116/1-50-1-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/000/900000116/1-50-1-C-XXX-X6.jpg
124750900000117,ACEH,ACEH SELATAN,LABUHAN HAJI,MANGGIS HARAPAN,TPS 2,2019-10-24 05:00:04,21,205,270,227,227,226,1,https://pemilu2019.kpu.go.id/img/c/900/000/900000117/1-50-2-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/000/900000117/1-50-2-C-XXX-X6.jpg
124750900000118,ACEH,ACEH SELATAN,LABUHAN HAJI,MANGGIS HARAPAN,TPS 3,2019-10-24 05:00:04,13,203,259,220,220,216,4,https://pemilu2019.kpu.go.id/img/c/900/000/900000118/1-50-3-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/000/900000118/1-50-3-C-XXX-X6.jpg
124749900000113,ACEH,ACEH SELATAN,LABUHAN HAJI,PADANG BAKAU,TPS 1,2019-10-24 05:00:04,20,223,279,244,244,243,1,https://pemilu2019.kpu.go.id/img/c/900/000/900000113/2-49-1-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/000/900000113/2-49-1-C1-PPWP-X2.jpg
124749900000114,ACEH,ACEH SELATAN,LABUHAN HAJI,PADANG BAKAU,TPS 2,2019-10-24 05:00:04,14,199,254,226,226,213,13,https://pemilu2019.kpu.go.id/img/c/900/000/900000114/1-49-2-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/000/900000114/1-49-2-C-XXX-X6.jpg
124749900000115,ACEH,ACEH SELATAN,LABUHAN HAJI,PADANG BAKAU,TPS 3,2019-10-24 05:00:04,9,209,251,220,220,218,2,https://pemilu2019.kpu.go.id/img/c/900/000/900000115/1-49-3-C-XXX-X35.jpg,https://pemilu2019.kpu.go.id/img/c/900/000/900000115/1-49-3-C-XXX-X36.jpg
124763900000147,ACEH,ACEH SELATAN,LABUHAN HAJI,PADANG BARU,TPS 1,2019-10-24 05:00:04,24,181,240,207,207,205,2,https://pemilu2019.kpu.go.id/img/c/900/000/900000147/1-63-1-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/000/900000147/1-63-1-C-XXX-X6.jpg
