id,provinsi,kabupaten,kecamatan,kelurahan,tps,timestamp,pemilih-1,pemilih-2,total-pemilih,total-pengguna,suara-total,suara-sah,suara-tidak-sah,c1-1,c1-2
1436248584859900009773,ACEH,BIREUEN,KOTA JUANG,BANDAR BIREUEN,TPS 1,2019-10-25 05:00:03,34,149,243,185,185,183,2,https://pemilu2019.kpu.go.id/img/c/900/009/900009773/3-4859-1-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/009/900009773/3-4859-1-C-XXX-X6.jpg
1436248584859900009774,ACEH,BIREUEN,KOTA JUANG,BANDAR BIREUEN,TPS 2,2019-10-25 05:00:03,34,50,241,184,185,184,1,https://pemilu2019.kpu.go.id/img/c/900/009/900009774/6-4859-2-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/009/900009774/6-4859-2-C-XXX-X6.jpg
1436248584859900009775,ACEH,BIREUEN,KOTA JUANG,BANDAR BIREUEN,TPS 3,2019-10-25 05:00:03,41,138,255,181,181,179,2,https://pemilu2019.kpu.go.id/img/c/900/009/900009775/1-4859-3-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/009/900009775/1-4859-3-C1-PPWP-X2.jpg
1436248584859900009776,ACEH,BIREUEN,KOTA JUANG,BANDAR BIREUEN,TPS 4,2019-10-25 05:00:03,69,124,263,197,197,193,4,https://pemilu2019.kpu.go.id/img/c/900/009/900009776/4-4859-4-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/009/900009776/4-4859-4-C-XXX-X6.jpg
1436248584859900009777,ACEH,BIREUEN,KOTA JUANG,BANDAR BIREUEN,TPS 5,2019-10-25 05:00:03,38,145,241,185,185,183,2,https://pemilu2019.kpu.go.id/img/c/900/009/900009777/3-4859-5-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/009/900009777/3-4859-5-C-XXX-X6.jpg
1436248584859900009778,ACEH,BIREUEN,KOTA JUANG,BANDAR BIREUEN,TPS 6,2019-10-25 05:00:03,29,143,243,176,176,172,4,https://pemilu2019.kpu.go.id/img/c/900/009/900009778/3-4859-6-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/009/900009778/3-4859-6-C-XXX-X6.jpg
1436248584859900009779,ACEH,BIREUEN,KOTA JUANG,BANDAR BIREUEN,TPS 7,2019-10-25 05:00:03,8,186,211,200,200,194,6,https://pemilu2019.kpu.go.id/img/c/900/009/900009779/1-4859-7-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/009/900009779/1-4859-7-C-XXX-X6.jpg
1436248584859900009780,ACEH,BIREUEN,KOTA JUANG,BANDAR BIREUEN,TPS 8,2019-10-25 05:00:03,8,148,184,174,174,156,18,https://pemilu2019.kpu.go.id/img/c/900/009/900009780/2-4859-8-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/009/900009780/2-4859-8-C-XXX-X6.jpg
1436248584861900009789,ACEH,BIREUEN,KOTA JUANG,BIREUEN MEUNASAH BLANG,TPS 1,2019-10-25 05:00:03,15,180,279,200,200,195,5,https://pemilu2019.kpu.go.id/img/c/900/009/900009789/1-4861-1-C-XXX-X5.jpg,https://pemilu2019.kpu.go.id/img/c/900/009/900009789/1-4861-1-C-XXX-X6.jpg
1436248584861900009790,ACEH,BIREUEN,KOTA JUANG,BIREUEN MEUNASAH BLANG,TPS 2,2019-10-25 05:00:03,13,194,261,209,209,207,2,https://pemilu2019.kpu.go.id/img/c/900/009/900009790/1-4861-2-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/009/900009790/1-4861-2-C1-PPWP-X2.jpg
