id,provinsi,kabupaten,kecamatan,kelurahan,tps,timestamp,pemilih-1,pemilih-2,total-pemilih,total-pengguna,suara-total,suara-sah,suara-tidak-sah,c1-1,c1-2
6728840886378640900025372,SUMATERA UTARA,KARO,DOLAT RAYAT,BUKIT,TPS 1,2019-10-25 17:00:05,223,1,288,225,225,224,1,https://pemilu2019.kpu.go.id/img/c/900/025/900025372/8640-1-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/025/900025372/8640-1-C1-PPWP-X2.jpg
6728840886378640900025373,SUMATERA UTARA,KARO,DOLAT RAYAT,BUKIT,TPS 2,2019-10-25 17:00:05,236,5,284,243,243,241,2,https://pemilu2019.kpu.go.id/img/c/900/025/900025373/2-8640-2-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/025/900025373/2-8640-2-C1-PPWP-X2.jpg
6728840886378640900025374,SUMATERA UTARA,KARO,DOLAT RAYAT,BUKIT,TPS 3,2019-10-25 17:00:05,171,2,229,174,174,173,1,https://pemilu2019.kpu.go.id/img/c/900/025/900025374/8640-3-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/025/900025374/8640-3-C1-PPWP-X2.jpg
6728840886378644900025383,SUMATERA UTARA,KARO,DOLAT RAYAT,DOLAT RAKYAT,TPS 1,2019-10-25 17:00:05,151,44,324,199,199,195,4,https://pemilu2019.kpu.go.id/img/c/900/025/900025383/2-8644-1-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/025/900025383/2-8644-1-C1-PPWP-X2.jpg
6728840886378644900025384,SUMATERA UTARA,KARO,DOLAT RAYAT,DOLAT RAKYAT,TPS 2,2019-10-25 17:00:05,179,18,311,197,197,197,0,https://pemilu2019.kpu.go.id/img/c/900/025/900025384/2-8644-2-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/025/900025384/2-8644-2-C1-PPWP-X2.jpg
6728840886378644900025385,SUMATERA UTARA,KARO,DOLAT RAYAT,DOLAT RAKYAT,TPS 3,2019-10-25 17:00:05,168,30,313,202,202,198,4,https://pemilu2019.kpu.go.id/img/c/900/025/900025385/2-8644-3-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/025/900025385/2-8644-3-C1-PPWP-X2.jpg
6728840886378644900025386,SUMATERA UTARA,KARO,DOLAT RAYAT,DOLAT RAKYAT,TPS 4,2019-10-25 17:00:05,163,27,191,0,191,190,1,https://pemilu2019.kpu.go.id/img/c/900/025/900025386/2-8644-4-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/025/900025386/2-8644-4-C1-PPWP-X2.jpg
6728840886378644900025387,SUMATERA UTARA,KARO,DOLAT RAYAT,DOLAT RAKYAT,TPS 5,2019-10-25 17:00:05,161,25,319,186,186,186,0,https://pemilu2019.kpu.go.id/img/c/900/025/900025387/2-8644-5-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/025/900025387/2-8644-5-C1-PPWP-X2.jpg
6728840886378644900025388,SUMATERA UTARA,KARO,DOLAT RAYAT,DOLAT RAKYAT,TPS 6,2019-10-25 17:00:05,196,33,289,233,233,229,4,https://pemilu2019.kpu.go.id/img/c/900/025/900025388/1-8644-6-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/025/900025388/1-8644-6-C1-PPWP-X2.jpg
6728840886378644900025389,SUMATERA UTARA,KARO,DOLAT RAYAT,DOLAT RAKYAT,TPS 7,2019-10-25 17:00:05,155,33,277,194,194,188,6,https://pemilu2019.kpu.go.id/img/c/900/025/900025389/8644-7-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/025/900025389/8644-7-C1-PPWP-X2.jpg
6728840886378644900025390,SUMATERA UTARA,KARO,DOLAT RAYAT,DOLAT RAKYAT,TPS 8,2019-10-25 17:00:05,185,25,292,213,213,210,3,https://pemilu2019.kpu.go.id/img/c/900/025/900025390/8644-8-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/025/900025390/8644-8-C1-PPWP-X2.jpg
6728840886378644900025391,SUMATERA UTARA,KARO,DOLAT RAYAT,DOLAT RAKYAT,TPS 9,2019-10-25 17:00:05,72,18,156,91,91,90,1,https://pemilu2019.kpu.go.id/img/c/900/025/900025391/1-8644-9-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/025/900025391/1-8644-9-C1-PPWP-X2.jpg
6728840886378638900025366,SUMATERA UTARA,KARO,DOLAT RAYAT,KUBUCOLIA,TPS 1,2019-10-25 17:00:05,178,14,236,194,194,192,2,https://pemilu2019.kpu.go.id/img/c/900/025/900025366/8638-1-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/025/900025366/8638-1-C1-PPWP-X2.jpg
6728840886378638900025367,SUMATERA UTARA,KARO,DOLAT RAYAT,KUBUCOLIA,TPS 2,2019-10-25 17:00:05,190,7,242,200,200,197,3,https://pemilu2019.kpu.go.id/img/c/900/025/900025367/8638-2-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/025/900025367/8638-2-C1-PPWP-X2.jpg
6728840886378638900025368,SUMATERA UTARA,KARO,DOLAT RAYAT,KUBUCOLIA,TPS 3,2019-10-25 17:00:05,198,8,237,208,208,206,2,https://pemilu2019.kpu.go.id/img/c/900/025/900025368/8638-3-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/025/900025368/8638-3-C1-PPWP-X2.jpg
6728840886378638900025369,SUMATERA UTARA,KARO,DOLAT RAYAT,KUBUCOLIA,TPS 4,2019-10-25 17:00:05,160,4,211,165,165,164,1,https://pemilu2019.kpu.go.id/img/c/900/025/900025369/8638-4-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/025/900025369/8638-4-C1-PPWP-X2.jpg
6728840886378641900025375,SUMATERA UTARA,KARO,DOLAT RAYAT,MELAS,TPS 1,2019-10-25 17:00:05,220,7,265,228,228,227,1,https://pemilu2019.kpu.go.id/img/c/900/025/900025375/8641-1-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/025/900025375/8641-1-C1-PPWP-X2.jpg
