id,provinsi,kabupaten,kecamatan,kelurahan,tps,timestamp,pemilih-1,pemilih-2,total-pemilih,total-pengguna,suara-total,suara-sah,suara-tidak-sah,c1-1,c1-2
1569459055919900012527,ACEH,ACEH TAMIANG,SEKERAK,BALING KARANG,TPS 1,2019-10-24 05:00:04,12,126,162,140,140,138,2,https://pemilu2019.kpu.go.id/img/c/900/012/900012527/5919-1-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/012/900012527/5919-1-C1-PPWP-X2.jpg
15694590584191900775211,ACEH,ACEH TAMIANG,SEKERAK,BANDAR MAHLIGAI,TPS 1,2019-10-24 05:00:04,6,147,201,157,157,153,4,https://pemilu2019.kpu.go.id/img/c/900/775/900775211/84191-1-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/775/900775211/84191-1-C1-PPWP-X2.jpg
15694590584191900775212,ACEH,ACEH TAMIANG,SEKERAK,BANDAR MAHLIGAI,TPS 2,2019-10-24 05:00:04,16,156,209,181,181,172,9,https://pemilu2019.kpu.go.id/img/c/900/775/900775212/84191-2-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/775/900775212/84191-2-C1-PPWP-X2.jpg
15694590584191900775213,ACEH,ACEH TAMIANG,SEKERAK,BANDAR MAHLIGAI,TPS 3,2019-10-24 05:00:04,11,132,197,145,145,143,2,https://pemilu2019.kpu.go.id/img/c/900/775/900775213/84191-3-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/775/900775213/84191-3-C1-PPWP-X2.jpg
1569459055916900012523,ACEH,ACEH TAMIANG,SEKERAK,JUAR,TPS 1,2019-10-24 05:00:04,32,106,184,138,138,138,0,https://pemilu2019.kpu.go.id/img/c/900/012/900012523/1-5916-1-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/012/900012523/1-5916-1-C1-PPWP-X2.jpg
1569459055910900012515,ACEH,ACEH TAMIANG,SEKERAK,KEBON  BATANG ARA,TPS 1,2019-10-24 05:00:04,33,142,208,178,178,175,3,https://pemilu2019.kpu.go.id/img/c/900/012/900012515/1-5910-1-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/012/900012515/1-5910-1-C1-PPWP-X2.jpg
1569459055912900012519,ACEH,ACEH TAMIANG,SEKERAK,LUBUK SIDUP,TPS 1,2019-10-24 05:00:04,17,221,285,243,243,238,5,https://pemilu2019.kpu.go.id/img/c/900/012/900012519/2-5912-1-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/012/900012519/2-5912-1-C1-PPWP-X2.jpg
1569459055907900012513,ACEH,ACEH TAMIANG,SEKERAK,PANTAI PERLAK,TPS 1,2019-10-24 05:00:04,39,162,227,204,204,201,3,https://pemilu2019.kpu.go.id/img/c/900/012/900012513/5907-1-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/012/900012513/5907-1-C1-PPWP-X2.jpg
1569459055906900012511,ACEH,ACEH TAMIANG,SEKERAK,PANTAI TINJAU,TPS 1,2019-10-24 05:00:04,7,243,294,251,251,250,1,https://pemilu2019.kpu.go.id/img/c/900/012/900012511/1-5906-1-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/012/900012511/1-5906-1-C1-PPWP-X2.jpg
1569459055906900012512,ACEH,ACEH TAMIANG,SEKERAK,PANTAI TINJAU,TPS 2,2019-10-24 05:00:04,14,166,184,184,184,180,4,https://pemilu2019.kpu.go.id/img/c/900/012/900012512/5906-2-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/012/900012512/5906-2-C1-PPWP-X2.jpg
1569459055915900012522,ACEH,ACEH TAMIANG,SEKERAK,PEMATANG DURIAN,TPS 1,2019-10-24 05:00:04,9,161,229,170,170,170,0,https://pemilu2019.kpu.go.id/img/c/900/012/900012522/5915-1-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/012/900012522/5915-1-C1-PPWP-X2.jpg
1569459055911900012516,ACEH,ACEH TAMIANG,SEKERAK,SEKERAK KANAN,TPS 1,2019-10-24 05:00:04,6,129,157,137,137,135,2,https://pemilu2019.kpu.go.id/img/c/900/012/900012516/5911-1-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/012/900012516/5911-1-C1-PPWP-X2.jpg
1569459055911900012517,ACEH,ACEH TAMIANG,SEKERAK,SEKERAK KANAN,TPS 2,2019-10-24 05:00:04,9,153,208,168,168,162,6,https://pemilu2019.kpu.go.id/img/c/900/012/900012517/2-5911-2-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/012/900012517/2-5911-2-C1-PPWP-X2.jpg
1569459055911900012518,ACEH,ACEH TAMIANG,SEKERAK,SEKERAK KANAN,TPS 3,2019-10-24 05:00:04,9,122,160,135,135,131,4,https://pemilu2019.kpu.go.id/img/c/900/012/900012518/5911-3-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/012/900012518/5911-3-C1-PPWP-X2.jpg
1569459055908900012514,ACEH,ACEH TAMIANG,SEKERAK,SEKERAK KIRI,TPS 1,2019-10-24 05:00:04,15,181,234,197,197,196,1,https://pemilu2019.kpu.go.id/img/c/900/012/900012514/5908-1-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/012/900012514/5908-1-C1-PPWP-X2.jpg
1569459055914900012520,ACEH,ACEH TAMIANG,SEKERAK,SEKUMUR,TPS 1,2019-10-24 05:00:04,15,235,299,253,253,250,3,https://pemilu2019.kpu.go.id/img/c/900/012/900012520/2-5914-1-C1-PPWP-X1.jpg,https://pemilu2019.kpu.go.id/img/c/900/012/900012520/2-5914-1-C1-PPWP-X2.jpg
